id,title,poster_path,status,genre,overview,budget,revenue,production_country,production_company,vote_count,vote_average,release_date,language
12,Finding Nemo,/ggQ6o8X5984OCh3kZi2UIJQJY5y.jpg,Released,Animation,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",94000000,940335536,Pixar,Pixar,18061,7.824,2003-05-30,en
346364,It,/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,Released,Horror,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",40000000,701800000,"New Line Cinema, Vertigo Entertainment, Lin Pictures, KatzSmith Productions","New Line Cinema, Vertigo Entertainment, Lin Pictures, KatzSmith Productions",18018,7.242,2017-09-06,en
245891,John Wick,/fZPSd91yGE9fCcCe6OoQr6E3Bev.jpg,Released,Action,Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.,20000000,88761661,"87Eleven, DefyNite Films, MJW Films, Thunder Road","87Eleven, DefyNite Films, MJW Films, Thunder Road",17923,7.421,2014-10-22,en
259316,Fantastic Beasts and Where to Find Them,/h6NYfVUyM6CDURtZSnBpz647Ldd.jpg,Released,Fantasy,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",180000000,809342332,"Heyday Films, Warner Bros. Pictures","Heyday Films, Warner Bros. Pictures",17892,7.334,2016-11-16,en
12444,Harry Potter and the Deathly Hallows: Part 1,/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,Released,Adventure,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",250000000,954305868,"Warner Bros. Pictures, Heyday Films","Warner Bros. Pictures, Heyday Films",17782,7.763,2010-11-17,en
354912,Coco,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,Released,Family,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",175000000,800526015,"Pixar, Walt Disney Pictures","Pixar, Walt Disney Pictures",17742,8.222,2017-10-27,en
100402,Captain America: The Winter Soldier,/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,Released,Action,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",170000000,714766572,Marvel Studios,Marvel Studios,17692,7.671,2014-03-20,en
557,Spider-Man,/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg,Released,Fantasy,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",139000000,821708551,"Marvel Enterprises, Laura Ziskin Productions, Columbia Pictures","Marvel Enterprises, Laura Ziskin Productions, Columbia Pictures",17653,7.279,2002-05-01,en
10681,WALL·E,/hbhFnRzzg6ZDmm8YAmxBnQpQIPh.jpg,Released,Animation,"What if mankind had to leave Earth and somebody forgot to turn the last robot off? After hundreds of years doing what he was built for, WALL•E discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WALL•E has inadvertently stumbled upon the key to the planet's future, and races back to space to report to the humans. Meanwhile, WALL•E chases EVE across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen.",180000000,521311860,"Pixar, Walt Disney Pictures","Pixar, Walt Disney Pictures",17446,8.078,2008-06-22,en
210577,Gone Girl,/qymaJhucquUwjpb8oiqynMeXnID.jpg,Released,Mystery,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",61000000,369330363,"Regency Enterprises, New Regency Pictures, Pacific Standard, TSG Entertainment, Artemple - Hollywood, 20th Century Fox","Regency Enterprises, New Regency Pictures, Pacific Standard, TSG Entertainment, Artemple - Hollywood, 20th Century Fox",17381,7.892,2014-10-01,en
49051,The Hobbit: An Unexpected Journey,/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,Released,Adventure,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",250000000,1021103568,"Warner Bros. Pictures, Metro-Goldwyn-Mayer, New Line Cinema, WingNut Films","Warner Bros. Pictures, Metro-Goldwyn-Mayer, New Line Cinema, WingNut Films",17356,7.339,2012-12-12,en
585,"Monsters, Inc.",/sgheSKxZkttIe8ONsf2sWXPgip3.jpg,Released,Animation,"Lovable Sulley and his wisecracking sidekick Mike Wazowski are the top scare team at Monsters, Inc., the scream-processing factory in Monstropolis. When a little girl named Boo wanders into their world, it's the monsters who are scared silly, and it's up to Sulley and Mike to keep her out of sight and get her back home.",115000000,579707738,Pixar,Pixar,17189,7.835,2001-11-01,en
862,Toy Story,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,Released,Animation,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",30000000,394400000,Pixar,Pixar,17152,7.971,1995-10-30,en
281957,The Revenant,/ji3ecJphATlVgWNY0B0RVXZizdf.jpg,Released,Western,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",135000000,532950503,"Monarchy Enterprises S.a.r.l., Regency Enterprises, Appian Way, CatchPlay, Anonymous Content, New Regency Pictures, Hong Kong Alpha Motion Pictures Co., M Productions, RatPac Entertainment","Monarchy Enterprises S.a.r.l., Regency Enterprises, Appian Way, CatchPlay, Anonymous Content, New Regency Pictures, Hong Kong Alpha Motion Pictures Co., M Productions, RatPac Entertainment",17114,7.5,2015-12-25,en
209112,Batman v Superman: Dawn of Justice,/5UsK3grJvtQrtzEgqNlDljJW96w.jpg,Released,Action,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",250000000,873637528,"Warner Bros. Pictures, RatPac Entertainment, Atlas Entertainment, Cruel & Unusual Films, DC Entertainment, Syncopy","Warner Bros. Pictures, RatPac Entertainment, Atlas Entertainment, Cruel & Unusual Films, DC Entertainment, Syncopy",17081,5.952,2016-03-23,en
8587,The Lion King,/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,Released,Family,"A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him, the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?",45000000,763455561,"Walt Disney Pictures, Walt Disney Feature Animation","Walt Disney Pictures, Walt Disney Feature Animation",16991,8.256,1994-06-24,en
98,Gladiator,/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,Released,Action,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos.  Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor.  As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed.  He escapes, but is captured by slave traders.  Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences.",103000000,465361176,"Universal Pictures, Scott Free Productions, Red Wagon Entertainment, Mill Film, C & L, Dawliz, DreamWorks Pictures","Universal Pictures, Scott Free Productions, Red Wagon Entertainment, Mill Film, C & L, Dawliz, DreamWorks Pictures",16962,8.209,2000-05-04,en
37165,The Truman Show,/vuza0WqY239yBXOadKlGwJsZJFE.jpg,Released,Comedy,"Truman Burbank is the star of The Truman Show, a 24-hour-a-day reality TV show that broadcasts every aspect of his life without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows, including his wife and his best friend, is really an actor, paid to be part of his life.",60000000,264118201,"Paramount, Scott Rudin Productions","Paramount, Scott Rudin Productions",16827,8.133,1998-06-04,en
9806,The Incredibles,/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg,Released,Action,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",92000000,631442092,"Pixar, Walt Disney Pictures","Pixar, Walt Disney Pictures",16584,7.704,2004-10-27,en
329865,Arrival,/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg,Released,Drama,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",47000000,203388186,"FilmNation Entertainment, Lava Bear Films, Reliance Entertainment, Xenolinguistics, 21 Laps Entertainment, Paramount, Stage 6 Films","FilmNation Entertainment, Lava Bear Films, Reliance Entertainment, Xenolinguistics, 21 Laps Entertainment, Paramount, Stage 6 Films",16564,7.6,2016-11-10,en
496243,Parasite,/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,Released,Comedy,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",11363000,257591776,Barunson E&A,Barunson E&A,16430,8.515,2019-05-30,ko
76338,Thor: The Dark World,/wp6OxE4poJ4G7c0U2ZIXasTSMR7.jpg,Released,Action,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",170000000,644783140,Marvel Studios,Marvel Studios,16359,6.538,2013-10-30,en
1930,The Amazing Spider-Man,/jIfkQNARYyERqRAq1p1c8xgePp4.jpg,Released,Action,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",215000000,757930663,"Marvel Entertainment, Laura Ziskin Productions, Columbia Pictures, Matt Tolmach Productions, Arad Productions","Marvel Entertainment, Laura Ziskin Productions, Columbia Pictures, Matt Tolmach Productions, Arad Productions",16352,6.691,2012-06-23,en
