movie_id,create_date
62211,2024-04-20
62211,2024-04-26
62211,2024-04-25
62211,2024-04-14
62211,2024-04-04
62211,2024-04-11
62211,2024-04-09
62211,2024-04-18
62211,2024-04-09
62211,2024-04-10
62211,2024-04-24
62211,2024-04-23
62211,2024-04-13
62211,2024-04-20
62211,2024-04-02
62211,2024-04-02
62211,2024-04-01
51876,2024-04-29
51876,2024-04-26
51876,2024-04-12
51876,2024-04-28
51876,2024-04-30
51876,2024-04-07
51876,2024-04-26
51876,2024-04-05
51876,2024-04-23
51876,2024-04-11
206647,2024-04-19
206647,2024-04-16
206647,2024-04-29
206647,2024-04-07
206647,2024-04-04
206647,2024-04-26
206647,2024-04-15
206647,2024-04-05
206647,2024-04-10
206647,2024-04-21
206647,2024-04-03
206647,2024-04-11
206647,2024-04-12
206647,2024-04-27
206647,2024-04-02
206647,2024-04-11
206647,2024-04-29
206647,2024-04-07
206647,2024-04-10
84892,2024-04-28
84892,2024-04-21
84892,2024-04-05
84892,2024-04-27
84892,2024-04-11
84892,2024-04-19
84892,2024-04-22
84892,2024-04-12
84892,2024-04-19
84892,2024-04-16
84892,2024-04-02
84892,2024-04-05
84892,2024-04-01
84892,2024-04-09
84892,2024-04-17
84892,2024-04-09
84892,2024-04-24
84892,2024-04-28
1417,2024-04-30
1417,2024-04-24
1417,2024-04-03
1417,2024-04-21
1417,2024-04-15
1417,2024-04-08
1417,2024-04-08
1417,2024-04-02
1417,2024-04-26
1417,2024-04-10
1417,2024-04-13
1417,2024-04-04
1417,2024-04-01
1417,2024-04-19
1417,2024-04-06
1417,2024-04-18
8844,2024-04-11
8844,2024-04-01
8844,2024-04-28
8844,2024-04-23
8844,2024-04-07
8844,2024-04-04
8844,2024-04-11
76600,2024-04-06
76600,2024-04-02
76600,2024-04-01
76600,2024-04-03
76600,2024-04-23
76600,2024-04-30
76600,2024-04-13
76600,2024-04-24
411,2024-04-19
411,2024-04-06
411,2024-04-18
411,2024-04-12
411,2024-04-08
411,2024-04-22
411,2024-04-29
411,2024-04-22
411,2024-04-04
411,2024-04-10
411,2024-04-13
411,2024-04-14
411,2024-04-17
411,2024-04-11
411,2024-04-11
411,2024-04-01
411,2024-04-16
411,2024-04-13
1359,2024-04-14
1359,2024-04-18
1359,2024-04-21
1359,2024-04-22
1359,2024-04-08
1359,2024-04-01
1359,2024-04-14
2080,2024-04-14
2080,2024-04-24
2080,2024-04-29
2080,2024-04-23
2080,2024-04-07
2080,2024-04-05
2080,2024-04-11
2080,2024-04-10
45243,2024-04-09
45243,2024-04-24
45243,2024-04-30
45243,2024-04-07
45243,2024-04-21
58574,2024-04-12
58574,2024-04-19
58574,2024-04-29
58574,2024-04-12
58574,2024-04-19
58574,2024-04-10
58574,2024-04-26
58574,2024-04-22
58574,2024-04-16
58574,2024-04-22
58574,2024-04-13
58574,2024-04-14
58574,2024-04-05
58574,2024-04-16
58574,2024-04-09
58574,2024-04-13
58574,2024-04-14
58574,2024-04-21
58574,2024-04-03
58574,2024-04-14
337339,2024-04-21
337339,2024-04-07
337339,2024-04-11
337339,2024-04-09
337339,2024-04-29
337339,2024-04-27
337339,2024-04-10
337339,2024-04-25
337339,2024-04-29
337339,2024-04-16
337339,2024-04-18
337339,2024-04-30
337339,2024-04-02
337339,2024-04-25
337339,2024-04-30
458156,2024-04-22
458156,2024-04-29
458156,2024-04-08
458156,2024-04-20
293167,2024-04-12
293167,2024-04-02
293167,2024-04-12
293167,2024-04-19
293167,2024-04-27
293167,2024-04-30
293167,2024-04-29
293167,2024-04-01
293167,2024-04-06
293167,2024-04-17
293167,2024-04-19
293167,2024-04-14
293167,2024-04-26
293167,2024-04-29
293167,2024-04-29
293167,2024-04-08
293167,2024-04-17
293167,2024-04-30
196,2024-04-25
196,2024-04-05
196,2024-04-08
196,2024-04-01
196,2024-04-05
196,2024-04-19
196,2024-04-27
196,2024-04-26
196,2024-04-18
196,2024-04-22
196,2024-04-14
196,2024-04-04
196,2024-04-21
196,2024-04-11
196,2024-04-14
196,2024-04-19
196,2024-04-03
196,2024-04-27
196,2024-04-06
41154,2024-04-16
41154,2024-04-12
41154,2024-04-02
41154,2024-04-16
41154,2024-04-07
41154,2024-04-01
41154,2024-04-08
41154,2024-04-27
41154,2024-04-28
41154,2024-04-26
294254,2024-04-09
294254,2024-04-02
294254,2024-04-16
294254,2024-04-07
294254,2024-04-06
294254,2024-04-30
294254,2024-04-07
294254,2024-04-18
600,2024-04-04
495764,2024-04-10
495764,2024-04-24
495764,2024-04-17
495764,2024-04-17
495764,2024-04-08
495764,2024-04-03
495764,2024-04-15
495764,2024-04-22
495764,2024-04-21
495764,2024-04-13
495764,2024-04-06
510,2024-04-12
510,2024-04-08
510,2024-04-05
510,2024-04-14
510,2024-04-08
510,2024-04-03
510,2024-04-30
510,2024-04-09
510,2024-04-06
510,2024-04-12
510,2024-04-11
510,2024-04-27
510,2024-04-29
510,2024-04-16
510,2024-04-10
510,2024-04-08
510,2024-04-04
64688,2024-04-29
64688,2024-04-02
59967,2024-04-10
59967,2024-04-26
59967,2024-04-09
59967,2024-04-19
629,2024-04-18
629,2024-04-28
629,2024-04-03
629,2024-04-30
629,2024-04-09
629,2024-04-09
629,2024-04-21
629,2024-04-26
